X	Y	T	NOAA NCEP CPC GMSM w
degree_east	degree_north	months since 1960-01-01	mm
   -93.25000    	    40.75000    	    583.5000    	    572.3684    
   -92.75000    	    40.75000    	    583.5000    	    567.8627    
   -92.25000    	    40.75000    	    583.5000    	    517.0000    
   -91.75000    	    40.75000    	    583.5000    	    492.5231    
   -91.25000    	    40.75000    	    583.5000    	    442.0081    
   -95.75000    	    41.25000    	    583.5000    	    448.2263    
   -95.25000    	    41.25000    	    583.5000    	    440.4177    
   -94.75000    	    41.25000    	    583.5000    	    491.0717    
   -94.25000    	    41.25000    	    583.5000    	    516.9689    
   -93.75000    	    41.25000    	    583.5000    	    532.0870    
   -93.25000    	    41.25000    	    583.5000    	    531.0804    
   -92.75000    	    41.25000    	    583.5000    	    502.2910    
   -92.25000    	    41.25000    	    583.5000    	    508.1080    
   -91.75000    	    41.25000    	    583.5000    	    498.1199    
   -91.25000    	    41.25000    	    583.5000    	    446.1243    
   -95.75000    	    41.75000    	    583.5000    	    410.1449    
   -95.25000    	    41.75000    	    583.5000    	    446.0235    
   -94.75000    	    41.75000    	    583.5000    	    489.2013    
   -94.25000    	    41.75000    	    583.5000    	    497.7670    
   -93.75000    	    41.75000    	    583.5000    	    504.8075    
   -93.25000    	    41.75000    	    583.5000    	    513.5883    
   -92.75000    	    41.75000    	    583.5000    	    517.7153    
   -92.25000    	    41.75000    	    583.5000    	    543.9752    
   -91.75000    	    41.75000    	    583.5000    	    547.9330    
   -91.25000    	    41.75000    	    583.5000    	    513.4345    
   -95.75000    	    42.25000    	    583.5000    	    425.0768    
   -95.25000    	    42.25000    	    583.5000    	    475.6254    
   -94.75000    	    42.25000    	    583.5000    	    453.1532    
   -94.25000    	    42.25000    	    583.5000    	    481.1705    
   -93.75000    	    42.25000    	    583.5000    	    493.6124    
   -93.25000    	    42.25000    	    583.5000    	    511.8123    
   -92.75000    	    42.25000    	    583.5000    	    523.1702    
   -92.25000    	    42.25000    	    583.5000    	    506.5875    
   -91.75000    	    42.25000    	    583.5000    	    540.8641    
   -91.25000    	    42.25000    	    583.5000    	    541.2977    
   -95.75000    	    42.75000    	    583.5000    	    396.5262    
   -95.25000    	    42.75000    	    583.5000    	    432.7847    
   -94.75000    	    42.75000    	    583.5000    	    427.9573    
   -94.25000    	    42.75000    	    583.5000    	    427.9292    
   -93.75000    	    42.75000    	    583.5000    	    459.2791    
   -93.25000    	    42.75000    	    583.5000    	    487.6038    
   -92.75000    	    42.75000    	    583.5000    	    506.2232    
   -92.25000    	    42.75000    	    583.5000    	    496.0677    
   -91.75000    	    42.75000    	    583.5000    	    511.2222    
   -91.25000    	    42.75000    	    583.5000    	    496.4301    
   -95.75000    	    43.25000    	    583.5000    	    368.5128    
   -95.25000    	    43.25000    	    583.5000    	    380.8273    
   -94.75000    	    43.25000    	    583.5000    	    373.2105    
   -94.25000    	    43.25000    	    583.5000    	    432.2264    
   -93.75000    	    43.25000    	    583.5000    	    467.3190    
   -93.25000    	    43.25000    	    583.5000    	    480.6606    
   -92.75000    	    43.25000    	    583.5000    	    487.3218    
   -92.25000    	    43.25000    	    583.5000    	    493.1644    
   -91.75000    	    43.25000    	    583.5000    	    499.2830    
   -91.25000    	    43.25000    	    583.5000    	    494.9693    
   -95.75000    	    40.25000    	    584.5000    	    377.0677    
   -95.25000    	    40.25000    	    584.5000    	    401.3321    
   -94.75000    	    40.25000    	    584.5000    	    425.7173    
   -94.25000    	    40.25000    	    584.5000    	    486.1151    
   -93.75000    	    40.25000    	    584.5000    	    530.3798    
   -93.25000    	    40.25000    	    584.5000    	    578.0993    
   -92.75000    	    40.25000    	    584.5000    	    597.9382    
   -92.25000    	    40.25000    	    584.5000    	    566.3004    
   -91.75000    	    40.25000    	    584.5000    	    468.0533    
   -91.25000    	    40.25000    	    584.5000    	    445.6870    
   -95.75000    	    40.75000    	    584.5000    	    418.8501    
   -95.25000    	    40.75000    	    584.5000    	    427.8837    
   -94.75000    	    40.75000    	    584.5000    	    460.4653    
   -94.25000    	    40.75000    	    584.5000    	    498.4881    
   -93.75000    	    40.75000    	    584.5000    	    494.4869    
   -93.25000    	    40.75000    	    584.5000    	    545.3716    
   -92.75000    	    40.75000    	    584.5000    	    554.9165    
   -92.25000    	    40.75000    	    584.5000    	    523.4236    
   -91.75000    	    40.75000    	    584.5000    	    520.6893    
   -91.25000    	    40.75000    	    584.5000    	    475.3748    
   -95.75000    	    41.25000    	    584.5000    	    406.8844    
   -95.25000    	    41.25000    	    584.5000    	    399.7146    
   -94.75000    	    41.25000    	    584.5000    	    447.5765    
   -94.25000    	    41.25000    	    584.5000    	    478.1826    
   -93.75000    	    41.25000    	    584.5000    	    496.8566    
   -93.25000    	    41.25000    	    584.5000    	    502.9573    
   -92.75000    	    41.25000    	    584.5000    	    485.0480    
   -92.25000    	    41.25000    	    584.5000    	    487.1772    
   -91.75000    	    41.25000    	    584.5000    	    500.1701    
   -91.25000    	    41.25000    	    584.5000    	    484.9780    
   -95.75000    	    41.75000    	    584.5000    	    389.9350    
   -95.25000    	    41.75000    	    584.5000    	    421.4243    
   -94.75000    	    41.75000    	    584.5000    	    443.3321    
   -94.25000    	    41.75000    	    584.5000    	    450.2690    
   -93.75000    	    41.75000    	    584.5000    	    456.0648    
   -93.25000    	    41.75000    	    584.5000    	    471.5330    
   -92.75000    	    41.75000    	    584.5000    	    485.7923    
   -92.25000    	    41.75000    	    584.5000    	    518.9121    
   -91.75000    	    41.75000    	    584.5000    	    534.5789    
   -91.25000    	    41.75000    	    584.5000    	    498.1927    
   -95.75000    	    42.25000    	    584.5000    	    410.1530    
   -95.25000    	    42.25000    	    584.5000    	    431.8163    
   -94.75000    	    42.25000    	    584.5000    	    411.4110    
   -94.25000    	    42.25000    	    584.5000    	    431.5095    
   -93.75000    	    42.25000    	    584.5000    	    444.3117    
   -93.25000    	    42.25000    	    584.5000    	    466.8282    
   -92.75000    	    42.25000    	    584.5000    	    478.7512    
   -92.25000    	    42.25000    	    584.5000    	    469.3315    
   -91.75000    	    42.25000    	    584.5000    	    506.1214    
   -91.25000    	    42.25000    	    584.5000    	    506.4160    
   -95.75000    	    42.75000    	    584.5000    	    371.4676    
   -95.25000    	    42.75000    	    584.5000    	    393.4019    
   -94.75000    	    42.75000    	    584.5000    	    389.7700    
   -94.25000    	    42.75000    	    584.5000    	    383.6452    
   -93.75000    	    42.75000    	    584.5000    	    420.8149    
   -93.25000    	    42.75000    	    584.5000    	    437.0955    
   -92.75000    	    42.75000    	    584.5000    	    446.6572    
   -92.25000    	    42.75000    	    584.5000    	    437.5935    
   -91.75000    	    42.75000    	    584.5000    	    458.8248    
   -91.25000    	    42.75000    	    584.5000    	    441.3282    
   -95.75000    	    43.25000    	    584.5000    	    349.4612    
   -95.25000    	    43.25000    	    584.5000    	    353.4564    
   -94.75000    	    43.25000    	    584.5000    	    338.1906    
   -94.25000    	    43.25000    	    584.5000    	    386.1006    
   -93.75000    	    43.25000    	    584.5000    	    433.3706    
   -93.25000    	    43.25000    	    584.5000    	    432.2800    
   -92.75000    	    43.25000    	    584.5000    	    430.5379    
   -92.25000    	    43.25000    	    584.5000    	    440.1558    
   -91.75000    	    43.25000    	    584.5000    	    441.6485    
   -91.25000    	    43.25000    	    584.5000    	    438.1975    
   -95.75000    	    40.25000    	    585.5000    	    419.1234    
   -95.25000    	    40.25000    	    585.5000    	    452.3315    
   -94.75000    	    40.25000    	    585.5000    	    473.2400    
   -94.25000    	    40.25000    	    585.5000    	    529.3596    
   -93.75000    	    40.25000    	    585.5000    	    554.9402    
   -93.25000    	    40.25000    	    585.5000    	    588.2444    
   -92.75000    	    40.25000    	    585.5000    	    602.1833    
   -92.25000    	    40.25000    	    585.5000    	    586.1146    
   -91.75000    	    40.25000    	    585.5000    	    499.8954    
   -91.25000    	    40.25000    	    585.5000    	    475.5507    
   -95.75000    	    40.75000    	    585.5000    	    439.5276    
   -95.25000    	    40.75000    	    585.5000    	    459.4562    
   -94.75000    	    40.75000    	    585.5000    	    501.6207    
   -94.25000    	    40.75000    	    585.5000    	    521.8369    
   -93.75000    	    40.75000    	    585.5000    	    515.5682    
   -93.25000    	    40.75000    	    585.5000    	    557.5201    
   -92.75000    	    40.75000    	    585.5000    	    558.3287    
   -92.25000    	    40.75000    	    585.5000    	    538.5649    
   -91.75000    	    40.75000    	    585.5000    	    557.0284    
   -91.25000    	    40.75000    	    585.5000    	    514.7418    
   -95.75000    	    41.25000    	    585.5000    	    432.0227    
   -95.25000    	    41.25000    	    585.5000    	    416.2111    
   -94.75000    	    41.25000    	    585.5000    	    459.4480    
   -94.25000    	    41.25000    	    585.5000    	    495.1857    
   -93.75000    	    41.25000    	    585.5000    	    509.2399    
   -93.25000    	    41.25000    	    585.5000    	    504.3333    
   -92.75000    	    41.25000    	    585.5000    	    483.9956    
   -92.25000    	    41.25000    	    585.5000    	    476.5048    
   -91.75000    	    41.25000    	    585.5000    	    500.0170    
   -91.25000    	    41.25000    	    585.5000    	    507.8398    
   -95.75000    	    41.75000    	    585.5000    	    432.2952    
   -95.25000    	    41.75000    	    585.5000    	    453.8974    
   -94.75000    	    41.75000    	    585.5000    	    465.7101    
   -94.25000    	    41.75000    	    585.5000    	    460.0213    
   -93.75000    	    41.75000    	    585.5000    	    458.7946    
   -93.25000    	    41.75000    	    585.5000    	    469.0457    
   -92.75000    	    41.75000    	    585.5000    	    475.6840    
   -92.25000    	    41.75000    	    585.5000    	    499.5842    
   -91.75000    	    41.75000    	    585.5000    	    515.6735    
   -91.25000    	    41.75000    	    585.5000    	    495.2236    
   -95.75000    	    42.25000    	    585.5000    	    440.8642    
   -95.25000    	    42.25000    	    585.5000    	    447.3047    
   -94.75000    	    42.25000    	    585.5000    	    425.4763    
   -94.25000    	    42.25000    	    585.5000    	    427.1010    
   -93.75000    	    42.25000    	    585.5000    	    439.5636    
   -93.25000    	    42.25000    	    585.5000    	    462.2175    
   -92.75000    	    42.25000    	    585.5000    	    463.8407    
   -92.25000    	    42.25000    	    585.5000    	    441.4680    
   -91.75000    	    42.25000    	    585.5000    	    480.8387    
   -91.25000    	    42.25000    	    585.5000    	    487.6902    
   -95.75000    	    42.75000    	    585.5000    	    401.5189    
   -95.25000    	    42.75000    	    585.5000    	    405.9861    
   -94.75000    	    42.75000    	    585.5000    	    394.9681    
   -94.25000    	    42.75000    	    585.5000    	    378.8703    
   -93.75000    	    42.75000    	    585.5000    	    408.5123    
   -93.25000    	    42.75000    	    585.5000    	    429.9680    
